id,bank_org,address,coords,exchange_rates
2840577480024929993,Альфа Банк,"г. Минск, ул. Денисовская,8","53.871826299126,27.572448501008","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.912""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
-6420547976568636738,Альфа Банк,"г. Минск, ул. И. Гошкевича 3","53.839930928142,27.568817437736","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.912""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
-9049823163268132113,Альфа Банк,"г. Минск, пр. Независимости, 177","53.945315212631,27.68324604299","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.912""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
-2496369186540754458,Альфа Банк,"г. Минск, Игуменский тракт, 20","53.843840002337,27.569656161377","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.912""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
1377996326658681132,Альфа Банк,"г. Минск, ул. Камайская,3,(Джили)","53.932392648481,27.464771920107","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.912""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
5984679450871813918,Альфа Банк,"г. Минск, ул. Притыцкого, д. 156/1-1","53.908819,27.430749","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.912""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
-1130491400899035448,Альфа Банк,"г. Минск, пр-т. Победителей 108-4","53.939333234997,27.47768149723","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.912""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
1342112477920802332,СтатусБанк,"Минск и Минский р-н, г. Минск, ул. Тимирязева, д.123, корп.1.","53.933444,27.455237","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.912""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.896""}]"
-7195268132346270468,СтатусБанк,"Минск и Минский р-н, г. Минск, Долгиновский тракт, д.178","53.964215,27.535861","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.912""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.896""}]"
8439930220157496145,Банк РРБ,"г. Минск, ул. И. Гошкевича, 3-2 (ТЦ Евроопт)","53.840143,27.568784","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.914""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
-5086731767303701726,Банк РРБ,"г. Минск, ул. Нестерова, 49 (ТЦ Евроопт)","53.883601,27.681424","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.914""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.85""}]"
5695858105777466480,Белинвестбанк,"г. Минск, пр. Машерова, 29","53.916782,27.555758","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.9""}]"
-1866620911292262531,Белинвестбанк,"г. Минск, пр. Независимости, 164-8Н","53.943944,27.686499","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-328386214836359828,Белинвестбанк,"г. Минск, ул. Коржа, 11а","53.895374,27.519776","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
1601161454806218366,Белинвестбанк,"г. Минск, ул. Бобруйская, 9","53.892405,27.546924","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
5915714197785899666,Белинвестбанк,"г. Минск, ул. Я.Чечота, 11-196а","53.849429,27.480569","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-3995153915557230514,Белинвестбанк,"г. Минск, пр. Пушкина, 81-2н","53.9212,27.4985","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3458936552903267553,Белинвестбанк,"г. Минск, пр. Независимости, 21 (ОАО ""Гум"")","53.9005,27.558","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-5919829162710385236,Белинвестбанк,"г. Минск, ул. Жилуновича, 4 (Универмаг ""Беларусь"" 2 этаж)","53.8765,27.6303","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-8750117295566310900,Белинвестбанк,"г. Минск, ул. Карла Маркса, 33-4Н, 8Н (вход со стороны ул.Ленина)","53.899259160549,27.559845856147","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-2192461339526814820,Белинвестбанк,"г. Минск, ул. Коллекторная, 11-2","53.900321,27.542293","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-4995093585235008682,Белинвестбанк,"г. Минск, ул. Могилевская, 5-14","53.884206,27.539786","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-7843702323530362695,Белинвестбанк,"г. Минск, ул.Богдановича,153","53.935352,27.579815","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4921204170651882841,Белинвестбанк,"г. Минск, ул.Маяковского, 11 - 196","53.883389,27.569098","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-3734380142454101736,Белинвестбанк,"г. Минск, ул. Плеханова, 91","53.861278,27.603755","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
1514212923508066272,Белинвестбанк,"г. Минск, ул. Притыцкого, 93 (ТЦ ""Алми"")","53.905923,27.439903","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
5314291093770988056,Белинвестбанк,"г. Минск, пр. Независимости, 54 (на лестничной площадке 3-го этажа универмага ""ЦУМ"")","53.916313,27.585861","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-465409264762941429,Белинвестбанк,"г. Минск, пр-т Дзержинского, 100 (ТЦ ""Кирмаш"")","53.863593,27.482474","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
5990893221733511150,Белинвестбанк,"г. Минск, пр-т Дзержинского, 19-1555","53.886154,27.516098","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-4123922383862385296,Белинвестбанк,"г. Минск, пр. Партизанский, 85-48","53.874753,27.631998","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
6470300380010341121,Белинвестбанк,"г. Минск, ул. Притыцкого, 156/1-1 (ТЦ ""Green City"")","53.908304,27.433749","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
7165965929936783466,Белинвестбанк,"г. Минск, пр. Победителей, 65 (ТРЦ ""Замок"")","53.926266,27.517472","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.9""}]"
6108173206691520913,БСБ Банк,"г.Минск, Газеты ""Звязда"" пр., 47","53.861115,27.465505","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.903""}]"
5685409608580551743,БСБ Банк,"г.Минск, Матусевича ул., 72","53.918342,27.450386","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.903""}]"
-7488746730873575788,Сбер Банк,"г. Минск, ул.Маяковского, 6","53.884951126252,27.564978897572","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.885""}]"
-2873048851894390216,Сбер Банк,"г. Минск, пр-т Дзержинского, 26","53.887640179486,27.515671849251","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.885""}]"
-3087742974797866377,Сбер Банк,"г. Минск, пр-т Рокоссовского, 80-6H","53.863024383968,27.603905797005","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.88""}]"
-3882910950783259679,МТБанк,"г. Минск, ул. Притыцкого, 101","53.905567,27.433875","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.86""}]"
-1251890476320322424,МТБанк,"г. Минск, ул. Шаранговича, 22 (работа временно приостановлена с 01.08.22)","53.88609,27.44779","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.86""}]"
2974689514837540336,МТБанк,"г. Минск, пр-т Независимости, 202-3, салон KIA","53.9532089657,27.717830415672","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.86""}]"
-2521877881060650625,МТБанк,"г. Минск, ул. Аэродромная, 125 (Обменный пункт в Автоцентре)","53.873287369444,27.558518584656","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.86""}]"
5056467919948459471,МТБанк,"Минский р-н, д. Боровая, 2 (Обменный пункт в Автоцентре)","53.962144,27.629151","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.86""}]"
8944395381093921789,МТБанк,"г. Минск, пр-т Дзержинского, 134 (Обменный пункт в Автоцентре)","53.843473501969,27.466130847885","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.86""}]"
1602255536179149987,МТБанк,"г. Минск, пр-т Независимости 202/1 (в Автоцентре)","53.953281,27.717186","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.86""}]"
-4891622797662375639,МТБанк,"г. Минск, пр-т Независимости, 202/2, Лексус","53.9532,27.7172","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.86""}]"
-1578137510644438614,МТБанк,"г. Минск, ул. Каменногорская, 11 (Обменный пункт в Автоцентре)","53.918577,27.415657","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.86""}]"
4969685712203642659,МТБанк,"г. Минск, ул. Лещинского, 4 (автоцентр)","53.908384,27.454249","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.86""}]"
-8755140475594503478,МТБанк,г. Минск улица Шаранговича 22/1,"53.886377,27.449021","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.86""}]"
8509141706852747203,МТБанк,"г. Калинковичи, ул. 50 лет Октября, 83/2","52.123677,29.308309","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.86""}]"
1702653248794216179,МТБанк,"г. Минск, пр-т Победителей 3","53.906432,27.551024","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.86""}]"
6522702056361323552,Паритетбанк,"г. Минск, улица Киселёва 61А","53.915008,27.560412","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
2463807843583250909,Банк РРБ,"г. Минск, ул. Краснозвездная, 18","53.907836,27.590875","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.9""}]"
4883580874942258401,Банк РРБ,"г. Минск, пр-т Независимости, 58 (ТЦ Московско-Венский)","53.91783,27.589141","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.9""}]"
2138556725110116904,Банк РРБ,"г. Минск, ул. Денисовская, 8-2 (ТЦ Корона-Сити)","53.871594,27.572799","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.899""}]"
257766280872796236,Банк РРБ,"г. Минск, Денисовская, 8-2 (ТЦ Корона-Сити)","53.871594,27.572799","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.899""}]"
-2777024322714688847,Банк РРБ,"г. Минск, ул. Налибокская, 1-1 (ТЦ Караван)","53.926499,27.440172","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8193002015253332267,Банк РРБ,"г. Минск, ул. Притыцкого, 89, пом. 9Н","53.905827,27.445912","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.9""}]"
99398467360469393,Банк РРБ,"г. Минск, ул. Тимирязева, 74 А (ТЦ Palazzo)","53.927029,27.509846","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-6015597321227023754,Банк РРБ,"г. Минск, ул. Горецкого, 2 (ТЦ Гиппо)","53.876515,27.46608","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
321805106841106353,Банк РРБ,"г. Минск, ул. Кальварийская, 24 (ТЦ Корона)","53.908039,27.527327","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-4419925250541319919,Банк РРБ,"г. Минск, ул. Петра Глебки, 5-1 (ТЦ Скала), 0 этаж","53.908851,27.470185","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-4327026143832100817,Банк РРБ,"г. Минск, ул. Бурдейного, 11 (магазин ЕврооптSuper)","53.903615,27.456171","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-3810188158696186419,Банк РРБ,"г. Минск, пр. Дзержинского, 104 - 110 (ТРЦ Титан)","53.861872,27.480399","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4646751461077347978,Банк РРБ,"г. Минск, пр-т Независимости, 154 (ТЦ Корона)","53.936418,27.67324","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.899""}]"
8704289924499924326,Банк РРБ,"г. Минск, пр-т. Победителей, 65 (ТЦ Замок)","53.926266,27.517472","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-9216374784461663501,Банк РРБ,"г. Минск, ул. Притыцкого, 156-32 (ТЦ Green City)","53.90867,27.43233","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
6483282942667073737,Банк РРБ,"г. Минск, ул. Петра Глебки, 5-1 (ТЦ Скала), 1 этаж","53.908851,27.470185","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
5320594925168329984,Банк РРБ,"г. Минск, пр. Жукова, 44 (ТЦ OUTLETO)","53.87668,27.517894","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4922862115734890414,Банк РРБ,"г. Минск, ул. Притыцкого, 93 (магазин Алми)","53.905917,27.439849","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-1706711477417474199,Банк РРБ,"г. Минск, ул. Братская, 18 (ТОЦ Авиа Молл)","53.867023,27.548563","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.895""}]"
-6316435728330518801,Технобанк,"ул. Немига, 3, ТЦ ""Немига-3"", 1 этаж","53.9041879191,27.5526601276","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-1272412391420589322,Технобанк,"г. Минск, ул.П.Мстиславца, 11, ТРЦ «Dana Mall»","53.9341762659,27.6518281333","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3984282950215801720,Технобанк,ул. П.Мстиславца 11,"53.9334687165,27.65238767","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-2997825337166781197,Технобанк,"ул. Бобруйская 6 ТЦ ""Галилео""","53.8904865167,27.5537759587","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3998748233049532130,Технобанк,"г. Минск, пр-т Победителей, 9","53.9085257452,27.5484698228","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-6073821662963540336,Технобанк,"Минский район, д. Копище, ул. Леонардо да Винчи, 3 (Новая Боровая)","53.9519026433,27.6645249696","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
7007004013494036764,Технобанк,Игуменский тракт 30,"53.8404403798,27.5728102548","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
2629763593762753379,Технобанк,"пр. Независимости 54 Ун-сам ""ЦУМ""","53.9163297019,27.5859387238","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
1536458148354089200,Технобанк,ул. Сухаревская 31,"53.887153566599,27.423038912337","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-7777069322265159495,Технобанк,"пр. Победителей 84 ТРЦ ""Арена Сити""","53.937986073834,27.488333136473","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-3153632240733989230,Технобанк,ул. Уборевича 176,"53.835465668881,27.605729532758","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-4471885013658270735,Технобанк,"Минский район, д. Копище, ул. Авиационная, 33 (Новая Боровая)","53.960710660744,27.660962996028","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8858287671307290980,Технобанк,"Минский р-н, д. Таборы, рынок «Новый Лебяжий»","53.904282847002,27.336878549856","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3180567186510166187,Технобанк,"г.Минск, пр. Партизанский, 182 (ТЦ «Green»)","53.849086579613,27.699396252639","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
1801756992408564129,Технобанк,"г. Минск, ул. Бабушкина, 39, 2 этаж","53.800848764952,27.593450632021","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
7838142910069250744,Технобанк,"г. Минск ул. Ленина 27 ТЦ ""Ленинград""","53.889146852,27.5809274974","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-7512415083285931653,Технобанк,"г.Минск ул.Немига 3 ТЦ ""Немига-3""","53.9041087247,27.5525313816","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-8182865641164940932,Технобанк,г.Минск Глебки 5 (1 этаж),"53.9090990667,27.4703613142","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-2836878803994541023,Технобанк,Минск ул.Мястровская 27,"53.9384251129,27.4657934746","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4117103371268293484,Технобанк,"г. Минск Жукова 44 ТЦ ""Outleto""","53.8766856154,27.5179056383","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4740656560918191531,Технобанк,"г. Минск ул. Воронянского, 19, ун-сам ""Чкаловский""","53.8781726702,27.548249286","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
7657239230390536812,Технобанк,г. Минск пр. Пушкина 37,"53.9071349183,27.4944664761","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
1609781938293440602,Технобанк,"г.Минск ул. Любимова 17 Ун-сам ""Брест""","53.8592970462,27.4625657447","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-5567639149421892077,Технобанк,"г. Минск ул. Голодеда 15 Ун-сам ""Соседи""","53.8394583901,27.6406872626","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-2938682624626340598,Технобанк,"г. Минск ул. Громова 20 Ун-сам ""Соседи""","53.8538554683,27.4446248479","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-8571628517134692259,Технобанк,"пр. Независимости 54 Ун-сам ""ЦУМ""","53.9165770154,27.586211416","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-1062733171612950803,Технобанк,"пр. Победителей 101/12 ТД ""Рамонак""","53.9349349703,27.4982461534","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
7639904809555312565,Технобанк,"Минская обл., Минский р-н, Боровлянский с/с, д. Боровая, 7А, ""ГИППО""","53.9653552082,27.644856127","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.915""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
